Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0009154,purine ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2.1,7.5,4.1,30286,91,134,3,2.2,1.3,226|4907|10846,ALDOA|NT5E|PDE10A,-0.27,Ccdc115
Reactome Gene Sets,6,R-HSA-69052,Switching of origins to a post-replicative state,,-2.1,7.5,4.1,30286,91,134,3,2.2,1.3,4998|5000|7314,ORC1|ORC4|UBB,-0.27,Ccdc115
Reactome Gene Sets,6,R-HSA-111885,Opioid Signalling,,-2.1,7.4,4.1,30286,92,134,3,2.2,1.3,808|4988|5532,CALM3|OPRM1|PPP3CB,-0.26,Ccdc115
GO Biological Processes,19,GO:0010634,positive regulation of epithelial cell migration,19_GO:0040011 locomotion,-2.1,5.1,3.7,30286,177,134,4,3,1.5,2246|7010|9037|57142,FGF1|TEK|SEMA5A|RTN4,-0.25,Ccdc115
GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-2.1,2.8,3.1,30286,645,134,8,6,2,3187|4809|5094|23283|51691|220988|246175|403314,HNRNPH1|SNU13|PCBP2|CSTF2T|LSM8|HNRNPA3|CNOT6L|APOBEC4,-0.25,Ccdc115
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-2.1,3.5,3.3,30286,393,134,6,4.5,1.8,443|4067|4747|4988|9037|57142,ASPA|LYN|NEFL|OPRM1|SEMA5A|RTN4,-0.25,Ccdc115
GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-2.1,7.3,4.1,30286,93,134,3,2.2,1.3,808|8452|92421,CALM3|CUL3|CHMP4C,-0.25,Ccdc115
KEGG Pathway,24,hsa04520,Adherens junction,,-2.1,7.3,4.1,30286,93,134,3,2.2,1.3,52|71|29119,ACP1|ACTG1|CTNNA3,-0.25,Ccdc115
GO Biological Processes,19,GO:0008585,female gonad development,19_GO:0022414 reproductive process,-2.1,7.3,4.1,30286,93,134,3,2.2,1.3,658|7314|7337,BMPR1B|UBB|UBE3A,-0.25,Ccdc115
GO Biological Processes,19,GO:1903432,regulation of TORC1 signaling,19_GO:0050896 response to stimulus,-2.1,7.3,4.1,30286,93,134,3,2.2,1.3,7337|7534|8452,UBE3A|YWHAZ|CUL3,-0.25,Ccdc115
GO Biological Processes,19,GO:0019439,aromatic compound catabolic process,19_GO:0008152 metabolic process,-2.1,3.4,3.3,30286,394,134,6,4.5,1.8,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.25,Ccdc115
GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-2.1,4,3.4,30286,281,134,5,3.7,1.6,367|658|7314|7337|10388,AR|BMPR1B|UBB|UBE3A|SYCP2,-0.25,Ccdc115
GO Biological Processes,19,GO:0043487,regulation of RNA stability,19_GO:0008152 metabolic process,-2.1,4,3.4,30286,281,134,5,3.7,1.6,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.25,Ccdc115
GO Biological Processes,19,GO:0007229,integrin-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.1,7.2,4,30286,94,134,3,2.2,1.3,8452|9358|27329,CUL3|ITGBL1|ANGPTL3,-0.25,Ccdc115
KEGG Pathway,24,hsa04657,IL-17 signaling pathway,,-2.1,7.2,4,30286,94,134,3,2.2,1.3,3326|3567|10758,HSP90AB1|IL5|TRAF3IP2,-0.25,Ccdc115
Reactome Gene Sets,6,R-HSA-5625740,RHO GTPases activate PKNs,,-2.1,7.2,4,30286,94,134,3,2.2,1.3,367|7529|7534,AR|YWHAB|YWHAZ,-0.25,Ccdc115
Reactome Gene Sets,6,R-HSA-69473,G2/M DNA damage checkpoint,,-2.1,7.2,4,30286,94,134,3,2.2,1.3,7529|7534|79184,YWHAB|YWHAZ|BRCC3,-0.25,Ccdc115
GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.1,3.4,3.2,30286,396,134,6,4.5,1.8,367|658|1540|1687|7314|27429,AR|BMPR1B|CYLD|GSDME|UBB|HTRA2,-0.25,Ccdc115
GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-2.1,5,3.6,30286,181,134,4,3,1.5,4998|55743|79184|92421,ORC1|CHFR|BRCC3|CHMP4C,-0.25,Ccdc115
GO Biological Processes,19,GO:0001936,regulation of endothelial cell proliferation,19_GO:0050789 regulation of biological process,-2.1,5,3.6,30286,181,134,4,3,1.5,2321|3357|7010|9037,FLT1|HTR2B|TEK|SEMA5A,-0.25,Ccdc115
GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-2.1,7.1,4,30286,95,134,3,2.2,1.3,2742|3184|8452,GLRA2|HNRNPD|CUL3,-0.25,Ccdc115
GO Biological Processes,19,GO:0071774,response to fibroblast growth factor,19_GO:0050896 response to stimulus,-2.1,7.1,4,30286,95,134,3,2.2,1.3,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.25,Ccdc115
GO Biological Processes,19,GO:0001776,leukocyte homeostasis,19_GO:0042592 homeostatic process,-2.1,7.1,4,30286,95,134,3,2.2,1.3,4067|5532|10758,LYN|PPP3CB|TRAF3IP2,-0.25,Ccdc115
GO Biological Processes,19,GO:0034248,regulation of amide metabolic process,19_GO:0008152 metabolic process,-2.1,3,3.1,30286,522,134,7,5.2,1.9,3184|4869|10209|28958|51714|57142|246175,HNRNPD|NPM1|EIF1|COA3|SELENOT|RTN4|CNOT6L,-0.25,Ccdc115
GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-2.1,2.8,3,30286,654,134,8,6,2,1540|1687|4067|57142|64922|79184|92610|373509,CYLD|GSDME|LYN|RTN4|LRRC19|BRCC3|TIFA|USP50,-0.24,Ccdc115
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.1,3,3.1,30286,523,134,7,5.2,1.9,71|830|1540|4869|5734|9037|92421,ACTG1|CAPZA2|CYLD|NPM1|PTGER4|SEMA5A|CHMP4C,-0.24,Ccdc115
KEGG Pathway,24,hsa04360,Axon guidance,,-2.1,5,3.6,30286,182,134,4,3,1.5,658|5532|8633|9037,BMPR1B|PPP3CB|UNC5C|SEMA5A,-0.24,Ccdc115
GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2,7.1,4,30286,96,134,3,2.2,1.3,3357|4988|64805,HTR2B|OPRM1|P2RY12,-0.24,Ccdc115
GO Biological Processes,19,GO:0006575,cellular modified amino acid metabolic process,19_GO:0008152 metabolic process,-2,4.9,3.6,30286,183,134,4,3,1.5,27306|57515|87769|494143,HPGDS|SERINC1|GGACT|CHAC2,-0.24,Ccdc115
GO Biological Processes,19,GO:0048863,stem cell differentiation,19_GO:0032502 developmental process,-2,4.9,3.6,30286,183,134,4,3,1.5,2263|2823|3357|9037,FGFR2|GPM6A|HTR2B|SEMA5A,-0.24,Ccdc115
Reactome Gene Sets,6,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,,-2,4.9,3.6,30286,183,134,4,3,1.5,367|4869|6613|7150,AR|NPM1|SUMO2|TOP1,-0.24,Ccdc115
KEGG Pathway,24,hsa05215,Prostate cancer,,-2,7,3.9,30286,97,134,3,2.2,1.3,367|2263|3326,AR|FGFR2|HSP90AB1,-0.24,Ccdc115
GO Biological Processes,19,GO:0046545,development of primary female sexual characteristics,19_GO:0022414 reproductive process,-2,7,3.9,30286,97,134,3,2.2,1.3,658|7314|7337,BMPR1B|UBB|UBE3A,-0.24,Ccdc115
GO Biological Processes,19,GO:0009261,ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2,7,3.9,30286,97,134,3,2.2,1.3,226|4907|10846,ALDOA|NT5E|PDE10A,-0.24,Ccdc115
Reactome Gene Sets,6,R-HSA-5693607,Processing of DNA double-strand break ends,,-2,7,3.9,30286,97,134,3,2.2,1.3,6613|7314|79184,SUMO2|UBB|BRCC3,-0.24,Ccdc115
GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,19_GO:0008152 metabolic process,-2,3.4,3.2,30286,404,134,6,4.5,1.8,3184|4869|10209|10758|169966|246175,HNRNPD|NPM1|EIF1|TRAF3IP2|TENT5D|CNOT6L,-0.23,Ccdc115
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-2,3.9,3.3,30286,289,134,5,3.7,1.6,1540|5532|5734|10758|10803,CYLD|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.23,Ccdc115
KEGG Pathway,24,hsa04750,Inflammatory mediator regulation of TRP channels,,-2,6.9,3.9,30286,98,134,3,2.2,1.3,808|3357|5734,CALM3|HTR2B|PTGER4,-0.23,Ccdc115
GO Biological Processes,19,GO:0061013,regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,30286,290,134,5,3.7,1.6,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.23,Ccdc115
GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,30286,290,134,5,3.7,1.6,4869|4998|55743|79184|92421,NPM1|ORC1|CHFR|BRCC3|CHMP4C,-0.23,Ccdc115
GO Biological Processes,19,GO:0060349,bone morphogenesis,19_GO:0032502 developmental process,-2,6.8,3.9,30286,99,134,3,2.2,1.3,658|2263|7010,BMPR1B|FGFR2|TEK,-0.22,Ccdc115
GO Biological Processes,19,GO:0030522,intracellular receptor signaling pathway,19_GO:0050896 response to stimulus,-2,4.8,3.5,30286,188,134,4,3,1.5,367|1540|7337|92610,AR|CYLD|UBE3A|TIFA,-0.22,Ccdc115
