_MEMBER_Ccdc115,_LogP_Ccdc115,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.2662088036252936,GO:0007292,M1,1,0,GO Biological Processes,19,female gamete generation,19_GO:0022414 reproductive process,-2.2662088036252936,5.721896844889478,3.967053096775329,30286,158,134,4,2.985074626865672,1.4700918647267915,658|5000|7314|10388,BMPR1B|ORC4|UBB|SYCP2,-0.3612220775530641,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.249166646165204,GO:0051321,M1,1,0,GO Biological Processes,19,meiotic cell cycle,19_GO:0022414 reproductive process,-2.249166646165204,4.4316652033947905,3.6685819948171057,30286,255,134,5,3.7313432835820897,1.6372788802699978,5000|7314|10388|54456|55743,ORC4|UBB|SYCP2|MOV10L1|CHFR,-0.3466689115034214,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.1466108922987606,GO:0140013,M1,1,0,GO Biological Processes,19,meiotic nuclear division,19_GO:0022414 reproductive process,-2.1466108922987606,5.2868988391376455,3.7476410096204122,30286,171,134,4,2.985074626865672,1.4700918647267915,5000|7314|10388|54456,ORC4|UBB|SYCP2|MOV10L1,-0.2934477850821664,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.1107651916444357,R-HSA-69052,M1,1,0,Reactome Gene Sets,6,Switching of origins to a post-replicative state,,-2.1107651916444357,7.451041495817615,4.108574256467671,30286,91,134,3,2.2388059701492535,1.278024200489543,4998|5000|7314,ORC1|ORC4|UBB,-0.26768565969837205,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-3.9792292344817666,GO:0034605,M1,1,0,GO Biological Processes,19,cellular response to heat,19_GO:0050896 response to stimulus,-3.9792292344817666,16.437449118046136,7.639039456896666,30286,55,134,4,2.985074626865672,1.4700918647267915,2246|3326|4067|27429,FGF1|HSP90AB1|LYN|HTRA2,-1.319431578492295,0,16,1,1,-3.9792292344817666,16.437449118046136,
1,-3.1150884467369635,GO:0009266,M1,1,0,GO Biological Processes,19,response to temperature stimulus,19_GO:0050896 response to stimulus,-3.1150884467369635,7.0190970612774635,5.10491932090475,30286,161,134,5,3.7313432835820897,1.6372788802699978,2246|3326|3357|4067|27429,FGF1|HSP90AB1|HTR2B|LYN|HTRA2,-0.8704944457605641,0,16,0,0,-3.9792292344817666,16.437449118046136,
1,-3.1030096102146887,GO:0009408,M1,1,0,GO Biological Processes,19,response to heat,19_GO:0050896 response to stimulus,-3.1030096102146887,9.721072059059543,5.615214380885771,30286,93,134,4,2.985074626865672,1.4700918647267915,2246|3326|4067|27429,FGF1|HSP90AB1|LYN|HTRA2,-0.865404466879472,0,16,0,0,-3.9792292344817666,16.437449118046136,
1,-2.359195562300688,GO:0009636,M1,1,0,GO Biological Processes,19,response to toxic substance,19_GO:0050896 response to stimulus,-2.359195562300688,4.7086442786069655,3.845347516773948,30286,240,134,5,3.7313432835820897,1.6372788802699978,4067|4747|9963|27429|51714,LYN|NEFL|SLC23A1|HTRA2|SELENOT,-0.4297561996798761,0,16,0,0,-3.9792292344817666,16.437449118046136,
1,-3.948529550126476,GO:0048678,M1,1,0,GO Biological Processes,19,response to axon injury,19_GO:0050896 response to stimulus,-3.948529550126476,16.143923240938168,7.561735209890557,30286,56,134,4,2.985074626865672,1.4700918647267915,4067|4747|23767|64805,LYN|NEFL|FLRT3|P2RY12,-1.319431578492295,0,17,1,1,-3.948529550126476,16.143923240938168,
1,-3.930807606150345,GO:0051897,M1,1,0,GO Biological Processes,19,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0048518 positive regulation of biological process,-3.930807606150345,7.930348258706467,6.058565485185185,30286,171,134,6,4.477611940298507,1.7865838855659097,2321|7010|7337|9037|57142|64805,FLT1|TEK|UBE3A|SEMA5A|RTN4|P2RY12,-1.319431578492295,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.5716051416050503,GO:0030335,M1,1,0,GO Biological Processes,19,positive regulation of cell migration,19_GO:0040011 locomotion,-3.5716051416050503,3.896809058157489,4.695911507421561,30286,580,134,10,7.462686567164179,2.2701452480269726,71|2246|2321|4067|5354|7010|9037|27329|57142|64805,ACTG1|FGF1|FLT1|LYN|PLP1|TEK|SEMA5A|ANGPTL3|RTN4|P2RY12,-1.0830748610494563,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.416031371161263,GO:2000147,M1,1,0,GO Biological Processes,19,positive regulation of cell motility,19_GO:0040011 locomotion,-3.416031371161263,3.7234748825887043,4.518572073846812,30286,607,134,10,7.462686567164179,2.2701452480269726,71|2246|2321|4067|5354|7010|9037|27329|57142|64805,ACTG1|FGF1|FLT1|LYN|PLP1|TEK|SEMA5A|ANGPTL3|RTN4|P2RY12,-1.0406309698202976,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.338842134917578,GO:0040017,M1,1,0,GO Biological Processes,19,positive regulation of locomotion,19_GO:0040011 locomotion,-3.338842134917578,3.6395318095512774,4.430560281298935,30286,621,134,10,7.462686567164179,2.2701452480269726,71|2246|2321|4067|5354|7010|9037|27329|57142|64805,ACTG1|FGF1|FLT1|LYN|PLP1|TEK|SEMA5A|ANGPTL3|RTN4|P2RY12,-1.0153817557837463,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.056334906660769,GO:0031344,M1,1,0,GO Biological Processes,19,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-3.056334906660769,3.3434160558155965,4.107822519130888,30286,676,134,10,7.462686567164179,2.2701452480269726,1540|2823|4067|4747|7337|9037|57142|64805|128344|347240,CYLD|GPM6A|LYN|NEFL|UBE3A|SEMA5A|RTN4|P2RY12|CIMAP3|KIF24,-0.8486684280055594,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.0253306813320253,GO:0051896,M1,1,0,GO Biological Processes,19,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0050896 response to stimulus,-3.0253306813320253,5.360037755884608,4.642578743107235,30286,253,134,6,4.477611940298507,1.7865838855659097,2321|7010|7337|9037|57142|64805,FLT1|TEK|UBE3A|SEMA5A|RTN4|P2RY12,-0.8413183870965323,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-2.565676795298189,GO:0120035,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-2.565676795298189,3.0866985255815007,3.610494632547829,30286,659,134,9,6.7164179104477615,2.162315511062283,1540|2823|4067|4747|7337|9037|57142|64805|347240,CYLD|GPM6A|LYN|NEFL|UBE3A|SEMA5A|RTN4|P2RY12|KIF24,-0.561252629958535,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-2.529968444047345,GO:0009611,M1,1,0,GO Biological Processes,19,response to wounding,19_GO:0050896 response to stimulus,-2.529968444047345,3.7138602760843673,3.7605858530045975,30286,426,134,7,5.223880597014926,1.9221783569410809,71|2246|4067|4747|23767|64805|92421,ACTG1|FGF1|LYN|NEFL|FLRT3|P2RY12|CHMP4C,-0.5410455663591003,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-2.4452919705092455,GO:0050920,M1,1,0,GO Biological Processes,19,regulation of chemotaxis,19_GO:0040011 locomotion,-2.4452919705092455,4.9348236981033695,3.984541273662493,30286,229,134,5,3.7313432835820897,1.6372788802699978,285|2246|4067|9037|64805,ANGPT2|FGF1|LYN|SEMA5A|P2RY12,-0.48898046148813235,0,17,0,0,-3.948529550126476,16.143923240938168,
1,-3.8521085771960606,R-HSA-9013418,M1,1,0,Reactome Gene Sets,6,RHOBTB2 GTPase cycle,,-3.8521085771960606,29.480207657365348,9.1087588940148,30286,23,134,3,2.2388059701492535,1.278024200489543,71|3326|8452,ACTG1|HSP90AB1|CUL3,-1.2729172329094116,0,18,1,1,-3.8521085771960606,29.480207657365348,
1,-3.404914559232388,hsa05418,M1,1,0,KEGG Pathway,24,Fluid shear stress and atherosclerosis,,-3.404914559232388,8.130033286803393,5.616749211251305,30286,139,134,5,3.7313432835820897,1.6372788802699978,71|658|808|3326|6613,ACTG1|BMPR1B|CALM3|HSP90AB1|SUMO2,-1.0406309698202976,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-3.301269802874916,R-HSA-9706574,M1,1,0,Reactome Gene Sets,6,RHOBTB GTPase Cycle,,-3.301269802874916,19.3727078891258,7.250124268210878,30286,35,134,3,2.2388059701492535,1.278024200489543,71|3326|8452,ACTG1|HSP90AB1|CUL3,-0.9950797306520045,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-3.0790707701715943,R-HSA-9658195,M1,1,0,Reactome Gene Sets,6,Leishmania infection,,-3.0790707701715943,6.890698944302876,5.042605297465068,30286,164,134,5,3.7313432835820897,1.6372788802699978,71|808|3326|4067|4907,ACTG1|CALM3|HSP90AB1|LYN|NT5E,-0.8554951198347018,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-3.0790707701715943,R-HSA-9824443,M1,1,0,Reactome Gene Sets,6,Parasitic Infection Pathways,,-3.0790707701715943,6.890698944302876,5.042605297465068,30286,164,134,5,3.7313432835820897,1.6372788802699978,71|808|3326|4067|4907,ACTG1|CALM3|HSP90AB1|LYN|NT5E,-0.8554951198347018,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-2.4857104346386483,hsa04915,M1,1,0,KEGG Pathway,24,Estrogen signaling pathway,,-2.4857104346386483,6.598975923303193,4.378653242598821,30286,137,134,4,2.985074626865672,1.4700918647267915,808|3326|3858|4988,CALM3|HSP90AB1|KRT10|OPRM1,-0.5139976173375298,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-2.3765168529540954,R-HSA-9824439,M1,1,0,Reactome Gene Sets,6,Bacterial Infection Pathways,,-2.3765168529540954,9.288284604375383,4.726474141393078,30286,73,134,3,2.2388059701492535,1.278024200489543,808|3326|7314,CALM3|HSP90AB1|UBB,-0.44183443492091173,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-2.1783050523921146,R-HSA-2029480,M1,1,0,Reactome Gene Sets,6,Fcgamma receptor (FCGR) dependent phagocytosis,,-2.1783050523921146,7.884241582783756,4.261966015311732,30286,86,134,3,2.2388059701492535,1.278024200489543,71|3326|4067,ACTG1|HSP90AB1|LYN,-0.31182352385581297,0,18,0,0,-3.8521085771960606,29.480207657365348,
1,-3.7115030136172864,GO:0032102,M1,1,0,GO Biological Processes,19,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-3.7115030136172864,4.490362755757635,4.989756226012543,30286,453,134,9,6.7164179104477615,2.162315511062283,285|1540|4067|4907|5094|5734|7010|7534|9037,ANGPT2|CYLD|LYN|NT5E|PCBP2|PTGER4|TEK|YWHAZ|SEMA5A,-1.1549756539665812,0,19,1,1,-3.7115030136172864,9.826735885788448,
1,-3.4859403584825026,GO:0031348,M1,1,0,GO Biological Processes,19,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-3.4859403584825026,5.4367851464327845,5.069890571373079,30286,291,134,7,5.223880597014926,1.9221783569410809,1540|4067|4907|5094|5734|7010|7534,CYLD|LYN|NT5E|PCBP2|PTGER4|TEK|YWHAZ,-1.0533165938507287,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-3.0225697227111437,GO:0030097,M1,1,0,GO Biological Processes,19,hemopoiesis,19_GO:0032502 developmental process,-3.0225697227111437,3.309149712637399,4.0691406950902245,30286,683,134,10,7.462686567164179,2.2701452480269726,212|1540|2124|2263|4067|5532|5734|7010|10758|10803,ALAS2|CYLD|EVI2B|FGFR2|LYN|PPP3CB|PTGER4|TEK|TRAF3IP2|CCR9,-0.8413183870965323,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.8882670650964792,GO:0030217,M1,1,0,GO Biological Processes,19,T cell differentiation,19_GO:0002376 immune system process,-2.8882670650964792,6.243506225777192,4.716826324271425,30286,181,134,5,3.7313432835820897,1.6372788802699978,1540|5532|5734|10758|10803,CYLD|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.7650076764595547,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.8254340391721553,GO:0048871,M1,1,0,GO Biological Processes,19,multicellular organismal-level homeostasis,19_GO:0042592 homeostatic process,-2.8254340391721553,3.373357095121408,3.9244244521916354,30286,603,134,9,6.7164179104477615,2.162315511062283,71|212|1540|4067|4907|5532|7314|10758|64922,ACTG1|ALAS2|CYLD|LYN|NT5E|PPP3CB|UBB|TRAF3IP2|LRRC19,-0.7207711390268892,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.816282536372362,GO:0048872,M1,1,0,GO Biological Processes,19,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.816282536372362,4.878019972082035,4.3303404296043775,30286,278,134,6,4.477611940298507,1.7865838855659097,212|1540|4067|5532|10758|64922,ALAS2|CYLD|LYN|PPP3CB|TRAF3IP2|LRRC19,-0.7167898696931859,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.6886747615858093,GO:0050728,M1,1,0,GO Biological Processes,19,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-2.6886747615858093,5.622261825202346,4.383143496605145,30286,201,134,5,3.7313432835820897,1.6372788802699978,1540|4067|4907|5734|7010,CYLD|LYN|NT5E|PTGER4|TEK,-0.6423287575406874,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.5355936362930778,GO:0050727,M1,1,0,GO Biological Processes,19,regulation of inflammatory response,19_GO:0050896 response to stimulus,-2.5355936362930778,3.7225987708516244,3.768201007501937,30286,425,134,7,5.223880597014926,1.9221783569410809,1540|4067|4907|5734|7010|55450|64922,CYLD|LYN|NT5E|PTGER4|TEK|CAMK2N1|LRRC19,-0.5444429629168943,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.4454275939032226,GO:0002260,M1,1,0,GO Biological Processes,19,lymphocyte homeostasis,19_GO:0042592 homeostatic process,-2.4454275939032226,9.826735885788448,4.893359585934062,30286,69,134,3,2.2388059701492535,1.278024200489543,4067|5532|10758,LYN|PPP3CB|TRAF3IP2,-0.48898046148813235,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.4399223393447906,GO:1903131,M1,1,0,GO Biological Processes,19,mononuclear cell differentiation,19_GO:0032502 developmental process,-2.4399223393447906,4.096947287730532,3.776776405671449,30286,331,134,6,4.477611940298507,1.7865838855659097,1540|4067|5532|5734|10758|10803,CYLD|LYN|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.4854549710220478,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.0596493413265047,GO:0001776,M1,1,0,GO Biological Processes,19,leukocyte homeostasis,19_GO:0042592 homeostatic process,-2.0596493413265047,7.13731343283582,3.9940130800301374,30286,95,134,3,2.2388059701492535,1.278024200489543,4067|5532|10758,LYN|PPP3CB|TRAF3IP2,-0.24569761964230188,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-2.0266646719390256,GO:0030098,M1,1,0,GO Biological Processes,19,lymphocyte differentiation,19_GO:0002376 immune system process,-2.0266646719390256,3.9102928265248154,3.314017707517803,30286,289,134,5,3.7313432835820897,1.6372788802699978,1540|5532|5734|10758|10803,CYLD|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.23076421768843122,0,19,0,0,-3.7115030136172864,9.826735885788448,
1,-3.459176599795671,GO:0051962,M1,1,0,GO Biological Processes,19,positive regulation of nervous system development,19_GO:0032502 developmental process,-3.459176599795671,5.381307746979389,5.032489030839637,30286,294,134,7,5.223880597014926,1.9221783569410809,443|4067|4747|4988|9037|23767|347730,ASPA|LYN|NEFL|OPRM1|SEMA5A|FLRT3|LRRTM1,-1.0508753208788957,0,20,1,1,-3.459176599795671,14.42648459828517,
1,-3.0154774597480216,GO:0010720,M1,1,0,GO Biological Processes,19,positive regulation of cell development,19_GO:0032502 developmental process,-3.0154774597480216,3.9826418567953192,4.26870335507842,30286,454,134,8,5.970149253731344,2.046788972748526,443|1540|2124|3567|4067|4747|4988|9037,ASPA|CYLD|EVI2B|IL5|LYN|NEFL|OPRM1|SEMA5A,-0.8373172011105521,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.9314225649753287,GO:0051960,M1,1,0,GO Biological Processes,19,regulation of nervous system development,19_GO:0032502 developmental process,-2.9314225649753287,3.8635029978313566,4.1618789019852915,30286,468,134,8,5.970149253731344,2.046788972748526,443|4067|4747|4988|9037|23767|57142|347730,ASPA|LYN|NEFL|OPRM1|SEMA5A|FLRT3|RTN4|LRRTM1,-0.7826283569224365,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.9240748519361937,GO:0014003,M1,1,0,GO Biological Processes,19,oligodendrocyte development,19_GO:0032502 developmental process,-2.9240748519361937,14.42648459828517,6.140951401046639,30286,47,134,3,2.2388059701492535,1.278024200489543,443|4067|5354,ASPA|LYN|PLP1,-0.7826283569224365,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.3142106936944176,GO:0050769,M1,1,0,GO Biological Processes,19,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.3142106936944176,4.593799296201918,3.772936836463762,30286,246,134,5,3.7313432835820897,1.6372788802699978,443|4067|4747|4988|9037,ASPA|LYN|NEFL|OPRM1|SEMA5A,-0.39203548220115003,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.235557711033927,GO:0048709,M1,1,0,GO Biological Processes,19,oligodendrocyte differentiation,19_GO:0032502 developmental process,-2.235557711033927,8.26883873316345,4.393876592349113,30286,82,134,3,2.2388059701492535,1.278024200489543,443|4067|5354,ASPA|LYN|PLP1,-0.34381160048803316,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.1336245781645395,GO:0042063,M1,1,0,GO Biological Processes,19,gliogenesis,19_GO:0032502 developmental process,-2.1336245781645395,4.154686128182616,3.484069381930215,30286,272,134,5,3.7313432835820897,1.6372788802699978,443|4067|5354|57142|64805,ASPA|LYN|PLP1|RTN4|P2RY12,-0.2833664615913526,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-2.085091571302663,GO:0050767,M1,1,0,GO Biological Processes,19,regulation of neurogenesis,19_GO:0032502 developmental process,-2.085091571302663,3.4506095476814402,3.2598211359476648,30286,393,134,6,4.477611940298507,1.7865838855659097,443|4067|4747|4988|9037|57142,ASPA|LYN|NEFL|OPRM1|SEMA5A|RTN4,-0.25306480801606285,0,20,0,0,-3.459176599795671,14.42648459828517,
1,-3.4349816670076554,GO:2000242,M1,1,0,GO Biological Processes,19,negative regulation of reproductive process,19_GO:0022414 reproductive process,-3.4349816670076554,11.895522388059703,6.339976044131055,30286,76,134,4,2.985074626865672,1.4700918647267915,10388|27306|55743|55840,SYCP2|HPGDS|CHFR|EAF2,-1.0406309698202976,0,21,1,1,-3.4349816670076554,11.895522388059703,
1,-3.4056158038843396,GO:2000241,M1,1,0,GO Biological Processes,19,regulation of reproductive process,19_GO:0022414 reproductive process,-3.4056158038843396,6.336867066536477,5.223002594711951,30286,214,134,6,4.477611940298507,1.7865838855659097,367|8633|10388|27306|55743|55840,AR|UNC5C|SYCP2|HPGDS|CHFR|EAF2,-1.0406309698202976,0,21,0,0,-3.4349816670076554,11.895522388059703,
1,-3.3774991359878586,R-HSA-2871809,M1,1,0,Reactome Gene Sets,6,FCERI mediated Ca+2 mobilization,,-3.3774991359878586,20.546811397557665,7.489568458300336,30286,33,134,3,2.2388059701492535,1.278024200489543,808|4067|5532,CALM3|LYN|PPP3CB,-1.027843369983857,0,22,1,1,-3.3774991359878586,20.546811397557665,
1,-3.348526800667397,R-HSA-5621481,M1,1,0,Reactome Gene Sets,6,C-type lectin receptors (CLRs),,-3.348526800667397,7.9026197682914106,5.515652018410529,30286,143,134,5,3.7313432835820897,1.6372788802699978,808|4067|5532|7314|143662,CALM3|LYN|PPP3CB|UBB|MUC15,-1.0153817557837463,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.8032512555146836,R-HSA-983705,M1,1,0,Reactome Gene Sets,6,Signaling by the B Cell Receptor (BCR),,-2.8032512555146836,8.071961620469084,4.9985102773398395,30286,112,134,4,2.985074626865672,1.4700918647267915,808|4067|5532|7314,CALM3|LYN|PPP3CB|UBB,-0.708867994613988,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.7557971482680608,hsa05167,M1,1,0,KEGG Pathway,24,Kaposi sarcoma-associated herpesvirus infection,,-2.7557971482680608,5.8251269426065555,4.494612009563512,30286,194,134,5,3.7313432835820897,1.6372788802699978,285|808|4067|5532|7314,ANGPT2|CALM3|LYN|PPP3CB|UBB,-0.6812708079551045,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.5201976826346058,R-HSA-2454202,M1,1,0,Reactome Gene Sets,6,Fc epsilon receptor (FCERI) signaling,,-2.5201976826346058,6.746714190242817,4.444491307939607,30286,134,134,4,2.985074626865672,1.4700918647267915,808|4067|5532|7314,CALM3|LYN|PPP3CB|UBB,-0.5378253816532685,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.4815415062904913,GO:0048857,M1,1,0,GO Biological Processes,19,neural nucleus development,19_GO:0032502 developmental process,-2.4815415062904913,10.120071285364224,4.981999916267234,30286,67,134,3,2.2388059701492535,1.278024200489543,808|5354|93986,CALM3|PLP1|FOXP2,-0.5139976173375298,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.4454275939032226,hsa04924,M1,1,0,KEGG Pathway,24,Renin secretion,,-2.4454275939032226,9.826735885788448,4.893359585934062,30286,69,134,3,2.2388059701492535,1.278024200489543,808|5532|5734,CALM3|PPP3CB|PTGER4,-0.48898046148813235,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.235557711033927,GO:1904427,M1,1,0,GO Biological Processes,19,positive regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.235557711033927,8.26883873316345,4.393876592349113,30286,82,134,3,2.2388059701492535,1.278024200489543,808|5354|5532,CALM3|PLP1|PPP3CB,-0.34381160048803316,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.2209588276686203,R-HSA-1168372,M1,1,0,Reactome Gene Sets,6,Downstream signaling events of B Cell Receptor (BCR),,-2.2209588276686203,8.169214170113289,4.360072243870591,30286,83,134,3,2.2388059701492535,1.278024200489543,808|5532|7314,CALM3|PPP3CB|UBB,-0.3344885384409886,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.1732456471647192,GO:1903169,M1,1,0,GO Biological Processes,19,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.1732456471647192,5.38130774697939,3.7962382597511124,30286,168,134,4,2.985074626865672,1.4700918647267915,808|4067|5354|5532,CALM3|LYN|PLP1|PPP3CB,-0.3082642737708259,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.150777167906197,GO:0030901,M1,1,0,GO Biological Processes,19,midbrain development,19_GO:0032502 developmental process,-2.150777167906197,7.705054274084125,4.1991623827277795,30286,88,134,3,2.2388059701492535,1.278024200489543,808|2263|5354,CALM3|FGFR2|PLP1,-0.29615424593056006,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-2.0977539721729666,R-HSA-111885,M1,1,0,Reactome Gene Sets,6,Opioid Signalling,,-2.0977539721729666,7.370051914341337,4.079290988714295,30286,92,134,3,2.2388059701492535,1.278024200489543,808|4988|5532,CALM3|OPRM1|PPP3CB,-0.2560960273616972,0,22,0,0,-3.3774991359878586,20.546811397557665,
1,-3.3543042995145735,GO:0044089,M1,1,0,GO Biological Processes,19,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.3543042995145735,4.012099266978716,4.559595655333083,30286,507,134,9,6.7164179104477615,2.162315511062283,2823|3567|7010|23767|64805|79184|246175|347730|373509,GPM6A|IL5|TEK|FLRT3|P2RY12|BRCC3|CNOT6L|LRRTM1|USP50,-1.0153817557837463,0,23,1,1,-3.3543042995145735,5.580615441311958,
1,-3.1159358582256163,GO:0050807,M1,1,0,GO Biological Processes,19,regulation of synapse organization,19_GO:0050789 regulation of biological process,-3.1159358582256163,5.580615441311958,4.779290693171895,30286,243,134,6,4.477611940298507,1.7865838855659097,2823|4747|7337|7534|23767|347730,GPM6A|NEFL|UBE3A|YWHAZ|FLRT3|LRRTM1,-0.8704944457605641,0,23,0,0,-3.3543042995145735,5.580615441311958,
1,-3.0610563530720203,GO:0050803,M1,1,0,GO Biological Processes,19,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-3.0610563530720203,5.446142780075526,4.696376729150773,30286,249,134,6,4.477611940298507,1.7865838855659097,2823|4747|7337|7534|23767|347730,GPM6A|NEFL|UBE3A|YWHAZ|FLRT3|LRRTM1,-0.8486684280055594,0,23,0,0,-3.3543042995145735,5.580615441311958,
1,-2.402036121353132,GO:0050808,M1,1,0,GO Biological Processes,19,synapse organization,19_GO:0009987 cellular process,-2.402036121353132,4.0240046060498695,3.7214686243382356,30286,337,134,6,4.477611940298507,1.7865838855659097,71|2823|4747|23767|91851|347730,ACTG1|GPM6A|NEFL|FLRT3|CHRDL1|LRRTM1,-0.4602630236585946,0,23,0,0,-3.3543042995145735,5.580615441311958,
1,-3.348526800667397,GO:2001235,M1,1,0,GO Biological Processes,19,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-3.348526800667397,7.9026197682914106,5.515652018410529,30286,143,134,5,3.7313432835820897,1.6372788802699978,658|1540|1687|7314|27429,BMPR1B|CYLD|GSDME|UBB|HTRA2,-1.0153817557837463,0,24,1,1,-3.348526800667397,19.3727078891258,
1,-3.30927897742723,R-HSA-168928,M1,1,0,Reactome Gene Sets,6,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-3.30927897742723,11.025118310884602,6.05999586711918,30286,82,134,4,2.985074626865672,1.4700918647267915,1540|3326|5094|7314,CYLD|HSP90AB1|PCBP2|UBB,-0.9950797306520045,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-3.301269802874916,R-HSA-936440,M1,1,0,Reactome Gene Sets,6,Negative regulators of DDX58/IFIH1 signaling,,-3.301269802874916,19.3727078891258,7.250124268210878,30286,35,134,3,2.2388059701492535,1.278024200489543,1540|5094|7314,CYLD|PCBP2|UBB,-0.9950797306520045,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-2.8210019527787527,GO:2001238,M1,1,0,GO Biological Processes,19,positive regulation of extrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.8210019527787527,13.294995610184372,5.858232522927209,30286,51,134,3,2.2388059701492535,1.278024200489543,658|1540|27429,BMPR1B|CYLD|HTRA2,-0.718931863211766,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-2.681696920993566,R-HSA-168643,M1,1,0,Reactome Gene Sets,6,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",,-2.681696920993566,11.895522388059701,5.488854530025577,30286,57,134,3,2.2388059701492535,1.278024200489543,1540|3326|7314,CYLD|HSP90AB1|UBB,-0.6408993020059027,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-2.2758798875550066,GO:2001236,M1,1,0,GO Biological Processes,19,regulation of extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.2758798875550066,5.758342047723168,3.9849350843943427,30286,157,134,4,2.985074626865672,1.4700918647267915,367|658|1540|27429,AR|BMPR1B|CYLD|HTRA2,-0.36514102360043815,0,24,0,0,-3.348526800667397,19.3727078891258,
