Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Kansl1l,GO Biological Processes,19,GO:0051592,response to calcium ion,19_GO:0050896 response to stimulus,-2.7,12,5.6,30286,146,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.1
Kansl1l,GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.7,7.7,4.8,30286,316,50,4,8,3.8,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.1
Kansl1l,GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-2.7,4.6,4.2,30286,789,50,6,12,4.6,226|2597|4282|7167|27306|401494,ALDOA|GAPDH|MIF|TPI1|HPGDS|HACD4,-1.1
Kansl1l,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2.7,5.6,4.4,30286,542,50,5,10,4.2,801|4067|4747|7314|7534,CALM1|LYN|NEFL|UBB|YWHAZ,-1.1
Kansl1l,Reactome Gene Sets,6,R-HSA-9612973,Autophagy,,-2.7,12,5.5,30286,151,50,3,6,3.4,3326|7314|23710,HSP90AB1|UBB|GABARAPL1,-1.1
Kansl1l,KEGG Pathway,24,hsa04921,Oxytocin signaling pathway,,-2.7,12,5.5,30286,154,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.1
Kansl1l,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-2.7,12,5.5,30286,154,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.1
Kansl1l,KEGG Pathway,24,hsa04932,Non-alcoholic fatty liver disease,,-2.7,12,5.4,30286,155,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1
Kansl1l,GO Biological Processes,19,GO:0044770,cell cycle phase transition,19_GO:0009987 cellular process,-2.7,12,5.4,30286,156,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1
Kansl1l,KEGG Pathway,24,hsa04218,Cellular senescence,,-2.7,12,5.4,30286,156,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1
Kansl1l,KEGG Pathway,24,hsa04390,Hippo signaling pathway,,-2.6,12,5.4,30286,157,50,3,6,3.4,7529|7534|29119,YWHAB|YWHAZ|CTNNA3,-1
Kansl1l,GO Biological Processes,19,GO:0007292,female gamete generation,19_GO:0022414 reproductive process,-2.6,12,5.4,30286,158,50,3,6,3.4,5000|7314|122042,ORC4|UBB|RXFP2,-1
Kansl1l,Reactome Gene Sets,6,R-HSA-69002,DNA Replication Pre-Initiation,,-2.6,12,5.4,30286,158,50,3,6,3.4,3021|5000|7314,H3-3B|ORC4|UBB,-1
Kansl1l,Hallmark Gene Sets,23,M5935,HALLMARK FATTY ACID METABOLISM,,-2.6,12,5.4,30286,158,50,3,6,3.4,226|4282|23710,ALDOA|MIF|GABARAPL1,-1
Kansl1l,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-2.6,5.4,4.3,30286,561,50,5,10,4.2,801|805|808|3358|29119,CALM1|CALM2|CALM3|HTR2C|CTNNA3,-1
Kansl1l,GO Biological Processes,19,GO:0019318,hexose metabolic process,19_GO:0008152 metabolic process,-2.6,11,5.4,30286,159,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1
Kansl1l,Reactome Gene Sets,6,R-HSA-69242,S Phase,,-2.6,11,5.3,30286,162,50,3,6,3.4,5000|6500|7314,ORC4|SKP1|UBB,-1
Kansl1l,GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.6,11,5.2,30286,166,50,3,6,3.4,4067|5094|373509,LYN|PCBP2|USP50,-0.97
Kansl1l,GO Biological Processes,19,GO:0051235,maintenance of location,19_GO:0051179 localization,-2.6,11,5.2,30286,166,50,3,6,3.4,6500|7529|400916,SKP1|YWHAB|CHCHD10,-0.97
Kansl1l,KEGG Pathway,24,hsa04022,cGMP-PKG signaling pathway,,-2.6,11,5.2,30286,166,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.97
Kansl1l,GO Biological Processes,19,GO:0072330,monocarboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30286,167,50,3,6,3.4,4282|27306|401494,MIF|HPGDS|HACD4,-0.97
Kansl1l,Reactome Gene Sets,6,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,,-2.6,11,5.2,30286,168,50,3,6,3.4,830|1794|3021,CAPZA2|DOCK2|H3-3B,-0.96
Kansl1l,GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0008152 metabolic process,-2.6,11,5.2,30286,168,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.96
Kansl1l,GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-2.5,6.6,4.4,30286,366,50,4,8,3.8,1794|2045|4282|4747,DOCK2|EPHA7|MIF|NEFL,-0.9
Kansl1l,Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-2.5,10,5,30286,180,50,3,6,3.4,7314|7529|7534,UBB|YWHAB|YWHAZ,-0.88
Kansl1l,GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,19_GO:0008152 metabolic process,-2.5,10,5,30286,180,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-0.88
Kansl1l,KEGG Pathway,24,hsa05152,Tuberculosis,,-2.5,10,5,30286,180,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.88
Kansl1l,Reactome Gene Sets,6,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,,-2.5,9.9,4.9,30286,183,50,3,6,3.4,3183|3190|6613,HNRNPC|HNRNPK|SUMO2,-0.86
Kansl1l,GO Biological Processes,19,GO:0046434,organophosphate catabolic process,19_GO:0008152 metabolic process,-2.5,9.9,4.9,30286,184,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-0.86
Kansl1l,GO Biological Processes,19,GO:0009150,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-2.4,6.3,4.3,30286,382,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.84
Kansl1l,Reactome Gene Sets,6,R-HSA-2990846,SUMOylation,,-2.4,9.6,4.8,30286,189,50,3,6,3.4,3183|3190|6613,HNRNPC|HNRNPK|SUMO2,-0.83
Kansl1l,GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0008152 metabolic process,-2.4,9.6,4.8,30286,189,50,3,6,3.4,3326|6613|7314,HSP90AB1|SUMO2|UBB,-0.83
Kansl1l,GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.4,9.6,4.8,30286,190,50,3,6,3.4,3190|4282|7314,HNRNPK|MIF|UBB,-0.82
Kansl1l,GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.4,9.6,4.8,30286,190,50,3,6,3.4,2045|23204|373509,EPHA7|ARL6IP1|USP50,-0.82
Kansl1l,GO Biological Processes,19,GO:0010959,regulation of metal ion transport,19_GO:0051179 localization,-2.4,6.1,4.2,30286,394,50,4,8,3.8,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-0.8
Kansl1l,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-2.4,9.2,4.7,30286,197,50,3,6,3.4,3326|6500|7314,HSP90AB1|SKP1|UBB,-0.78
Kansl1l,Reactome Gene Sets,6,R-HSA-196854,Metabolism of vitamins and cofactors,,-2.4,9.2,4.7,30286,198,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.77
Kansl1l,GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,19_GO:0008152 metabolic process,-2.4,9.2,4.7,30286,198,50,3,6,3.4,3326|6500|7314,HSP90AB1|SKP1|UBB,-0.77
Kansl1l,GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-2.4,6,4.1,30286,402,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.77
Kansl1l,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-2.4,9.1,4.7,30286,199,50,3,6,3.4,3326|6500|7314,HSP90AB1|SKP1|UBB,-0.77
Kansl1l,Hallmark Gene Sets,23,M5921,HALLMARK COMPLEMENT,,-2.4,9.1,4.7,30286,200,50,3,6,3.4,801|808|4067,CALM1|CALM3|LYN,-0.77
Kansl1l,Hallmark Gene Sets,23,M5936,HALLMARK OXIDATIVE PHOSPHORYLATION,,-2.4,9.1,4.7,30286,200,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.77
Kansl1l,Hallmark Gene Sets,23,M5924,HALLMARK MTORC1 SIGNALING,,-2.4,9.1,4.7,30286,200,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-0.77
Kansl1l,Hallmark Gene Sets,23,M5937,HALLMARK GLYCOLYSIS,,-2.4,9.1,4.7,30286,200,50,3,6,3.4,226|4282|7167,ALDOA|MIF|TPI1,-0.77
Kansl1l,GO Biological Processes,19,GO:0051656,establishment of organelle localization,19_GO:0051179 localization,-2.3,5.9,4.1,30286,410,50,4,8,3.8,4067|4747|7314|7534,LYN|NEFL|UBB|YWHAZ,-0.74
Kansl1l,Reactome Gene Sets,6,R-HSA-397014,Muscle contraction,,-2.3,8.9,4.6,30286,205,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.74
Kansl1l,Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-2.3,8.8,4.6,30286,207,50,3,6,3.4,3183|3190|5094,HNRNPC|HNRNPK|PCBP2,-0.73
Kansl1l,GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-2.3,5.8,4,30286,416,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.73
Kansl1l,KEGG Pathway,24,hsa04015,Rap1 signaling pathway,,-2.3,8.7,4.5,30286,210,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.71
Kansl1l,Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-2.3,8.5,4.5,30286,213,50,3,6,3.4,7314|7529|7534,UBB|YWHAB|YWHAZ,-0.7
Kansl1l,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0048518 positive regulation of biological process,-2.3,8.5,4.5,30286,215,50,3,6,3.4,3357|3358|4282,HTR2B|HTR2C|MIF,-0.69
Kansl1l,Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-2.3,8.5,4.5,30286,215,50,3,6,3.4,3183|3190|5094,HNRNPC|HNRNPK|PCBP2,-0.69
Kansl1l,GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,19_GO:0008152 metabolic process,-2.2,8.2,4.4,30286,222,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-0.65
Kansl1l,Reactome Gene Sets,6,R-HSA-211859,Biological oxidations,,-2.2,8.2,4.4,30286,222,50,3,6,3.4,3326|27306|494143,HSP90AB1|HPGDS|CHAC2,-0.65
Kansl1l,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,5.5,3.9,30286,440,50,4,8,3.8,4067|5094|7534|373509,LYN|PCBP2|YWHAZ|USP50,-0.65
Kansl1l,KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-2.2,8.1,4.4,30286,223,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.65
Kansl1l,GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-2.2,8.1,4.3,30286,225,50,3,6,3.4,2045|4067|4282,EPHA7|LYN|MIF,-0.64
Kansl1l,KEGG Pathway,24,hsa05163,Human cytomegalovirus infection,,-2.2,8.1,4.3,30286,225,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.64
Kansl1l,KEGG Pathway,24,hsa04024,cAMP signaling pathway,,-2.2,8.1,4.3,30286,225,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.64
Kansl1l,GO Biological Processes,19,GO:0065004,protein-DNA complex assembly,19_GO:0009987 cellular process,-2.2,8,4.3,30286,227,50,3,6,3.4,3021|4674|23270,H3-3B|NAP1L2|TSPYL4,-0.63
Kansl1l,GO Biological Processes,19,GO:1903050,regulation of proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-2.2,8,4.3,30286,228,50,3,6,3.4,3326|6613|7314,HSP90AB1|SUMO2|UBB,-0.62
Kansl1l,GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-2.2,7.9,4.3,30286,229,50,3,6,3.4,4067|4282|64805,LYN|MIF|P2RY12,-0.62
Kansl1l,GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-2.2,7.9,4.3,30286,230,50,3,6,3.4,4067|4282|64805,LYN|MIF|P2RY12,-0.61
Kansl1l,GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.2,7.9,4.3,30286,230,50,3,6,3.4,1602|7314|122042,DACH1|UBB|RXFP2,-0.61
Kansl1l,Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-2.2,7.9,4.3,30286,231,50,3,6,3.4,1794|6500|7314,DOCK2|SKP1|UBB,-0.61
Kansl1l,GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,30286,231,50,3,6,3.4,2597|3326|23204,GAPDH|HSP90AB1|ARL6IP1,-0.61
Kansl1l,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.2,5.3,3.8,30286,453,50,4,8,3.8,4067|4282|5094|7534,LYN|MIF|PCBP2|YWHAZ,-0.61
Kansl1l,KEGG Pathway,24,hsa04714,Thermogenesis,,-2.2,7.8,4.2,30286,232,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.61
Kansl1l,Reactome Gene Sets,6,R-HSA-201681,TCF dependent signaling in response to WNT,,-2.2,7.8,4.2,30286,232,50,3,6,3.4,3021|7314|7534,H3-3B|UBB|YWHAZ,-0.61
Kansl1l,KEGG Pathway,24,hsa04014,Ras signaling pathway,,-2.2,7.7,4.2,30286,236,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.59
Kansl1l,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-2.1,5.2,3.7,30286,463,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.58
Kansl1l,GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-2.1,5.2,3.7,30286,464,50,4,8,3.8,4282|7167|27306|401494,MIF|TPI1|HPGDS|HACD4,-0.58
Kansl1l,Reactome Gene Sets,6,R-HSA-382551,Transport of small molecules,,-2.1,4.1,3.5,30286,737,50,5,10,4.2,801|805|808|6500|7314,CALM1|CALM2|CALM3|SKP1|UBB,-0.58
Kansl1l,GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,19_GO:0008152 metabolic process,-2.1,7.5,4.1,30286,241,50,3,6,3.4,3326|6500|7314,HSP90AB1|SKP1|UBB,-0.57
Kansl1l,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.1,4.1,3.4,30286,746,50,5,10,4.2,801|805|808|1602|373509,CALM1|CALM2|CALM3|DACH1|USP50,-0.56
Kansl1l,GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-2.1,7.4,4.1,30286,244,50,3,6,3.4,2045|4747|7314,EPHA7|NEFL|UBB,-0.55
Kansl1l,GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30286,246,50,3,6,3.4,3326|6500|7314,HSP90AB1|SKP1|UBB,-0.54
Kansl1l,KEGG Pathway,24,hsa05132,Salmonella infection,,-2.1,7.4,4.1,30286,247,50,3,6,3.4,2597|3326|6500,GAPDH|HSP90AB1|SKP1,-0.54
Kansl1l,KEGG Pathway,24,hsa05131,Shigellosis,,-2.1,7.4,4.1,30286,247,50,3,6,3.4,3021|6500|7314,H3-3B|SKP1|UBB,-0.54
Kansl1l,Reactome Gene Sets,6,R-HSA-425407,SLC-mediated transmembrane transport,,-2.1,7.3,4.1,30286,249,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-0.53
Kansl1l,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.1,4.9,3.6,30286,492,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.5
Kansl1l,GO Biological Processes,19,GO:0045087,innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,3.9,3.3,30286,775,50,5,10,4.2,801|2597|4067|4282|5094,CALM1|GAPDH|LYN|MIF|PCBP2,-0.49
Kansl1l,GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2,7,3.9,30286,260,50,3,6,3.4,4067|7534|23710,LYN|YWHAZ|GABARAPL1,-0.48
Kansl1l,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-2,4.8,3.5,30286,500,50,4,8,3.8,2597|3357|4282|373509,GAPDH|HTR2B|MIF|USP50,-0.48
Kansl1l,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-2,3.9,3.3,30286,786,50,5,10,4.2,4067|4282|6500|7314|7534,LYN|MIF|SKP1|UBB|YWHAZ,-0.47
Kansl1l,GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-2,4.8,3.5,30286,508,50,4,8,3.8,3358|4067|7534|23710,HTR2C|LYN|YWHAZ|GABARAPL1,-0.45
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0035304,regulation of protein dephosphorylation,19_GO:0008152 metabolic process,-7.9,1.4e+02,23,30286,79,11,4,36,15,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-4.3
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0032516,positive regulation of phosphoprotein phosphatase activity,19_GO:0048518 positive regulation of biological process,-7.5,4.3e+02,36,30286,19,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-4.2
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0035303,regulation of dephosphorylation,19_GO:0008152 metabolic process,-7.3,1e+02,20,30286,106,11,4,36,15,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-4.2
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0010922,positive regulation of phosphatase activity,19_GO:0048518 positive regulation of biological process,-6.9,2.9e+02,30,30286,28,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-4.1
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa05418,Fluid shear stress and atherosclerosis,,-6.9,79,18,30286,139,11,4,36,15,805|808|3326|6613,CALM2|CALM3|HSP90AB1|SUMO2,-4.1
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5339562,Uptake and actions of bacterial toxins,,-6.8,2.7e+02,28,30286,31,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-4
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5673000,RAF activation,,-6.6,2.3e+02,26,30286,36,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9656223,Signaling by RAF1 mutants,,-6.4,1.9e+02,24,30286,43,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0035307,positive regulation of protein dephosphorylation,19_GO:0048518 positive regulation of biological process,-6.3,1.9e+02,24,30286,44,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-3.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,19_GO:0008152 metabolic process,-6.2,1.8e+02,23,30286,47,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-3.8
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6802949,Signaling by RAS mutants,,-6.2,1.8e+02,23,30286,47,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9649948,Signaling downstream of RAS mutants,,-6.2,1.8e+02,23,30286,47,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,,-6.2,1.8e+02,23,30286,47,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,,-6.2,1.8e+02,23,30286,47,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0035306,positive regulation of dephosphorylation,19_GO:0048518 positive regulation of biological process,-6.1,1.5e+02,21,30286,54,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-3.7
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0010921,regulation of phosphatase activity,19_GO:0008152 metabolic process,-5.9,1.4e+02,20,30286,59,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-3.6
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,,-5.8,1.2e+02,19,30286,67,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.5
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,,-5.7,1.1e+02,18,30286,72,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.4
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-5.7,1.1e+02,18,30286,73,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-3.4
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-5.6,20,9.5,30286,702,11,5,45,15,805|808|3326|3358|4282,CALM2|CALM3|HSP90AB1|HTR2C|MIF,-3.3
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-5.6,20,9.5,30286,702,11,5,45,15,805|808|3326|3358|4282,CALM2|CALM3|HSP90AB1|HTR2C|MIF,-3.3
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6802957,Oncogenic MAPK signaling,,-5.5,98,17,30286,84,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-3.3
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-5.4,18,9.2,30286,746,11,5,45,15,805|808|3326|23204|373509,CALM2|CALM3|HSP90AB1|ARL6IP1|USP50,-3.2
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0050848,regulation of calcium-mediated signaling,19_GO:0050896 response to stimulus,-5.3,88,16,30286,94,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-3.2
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa04750,Inflammatory mediator regulation of TRP channels,,-5.3,84,16,30286,98,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-3.1
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa04114,Oocyte meiosis,,-4.9,63,14,30286,131,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-2.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0051282,regulation of sequestering of calcium ion,19_GO:0042592 homeostatic process,-4.9,63,14,30286,132,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-2.8
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-4.8,60,13,30286,137,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.7,23,9.2,30286,482,11,4,36,15,805|808|3326|373509,CALM2|CALM3|HSP90AB1|USP50,-2.7
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-4.6,50,12,30286,164,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.6
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9824443,Parasitic Infection Pathways,,-4.6,50,12,30286,164,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.6
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-4.4,19,8.4,30286,578,11,4,36,15,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.4
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0008152 metabolic process,-4.3,18,8.2,30286,600,11,4,36,15,3326|6613|23204|373509,HSP90AB1|SUMO2|ARL6IP1|USP50,-2.4
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-4.3,18,8,30286,623,11,4,36,15,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.3
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-4.3,39,11,30286,213,11,3,27,13,805|808|23204,CALM2|CALM3|ARL6IP1,-2.3
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-4.3,38,10,30286,215,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.3
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-4.2,37,10,30286,222,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.3
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-4.1,16,7.5,30286,706,11,4,36,15,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-2.2
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-4,33,9.6,30286,253,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-2.2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-4,15,7.4,30286,722,11,4,36,15,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-2.1
