Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-2.3,5.7,4,30286,212,100,4,4,2,801|805|808|6500,CALM1|CALM2|CALM3|SKP1,-0.49,Kansl1l
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.3,3.8,3.5,30286,484,100,6,6,2.4,2045|4747|7314|8633|23767|57408,EPHA7|NEFL|UBB|UNC5C|FLRT3|LRTM1,-0.49,Kansl1l
GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0050896 response to stimulus,-2.3,8.4,4.4,30286,108,100,3,3,1.7,3190|4282|7314,HNRNPK|MIF|UBB,-0.49,Kansl1l
GO Biological Processes,19,GO:0031398,positive regulation of protein ubiquitination,19_GO:0048518 positive regulation of biological process,-2.3,8.4,4.4,30286,108,100,3,3,1.7,6500|7314|55743,SKP1|UBB|CHFR,-0.49,Kansl1l
Reactome Gene Sets,6,R-HSA-194138,Signaling by VEGF,,-2.3,8.4,4.4,30286,108,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.49,Kansl1l
GO Biological Processes,19,GO:0016052,carbohydrate catabolic process,19_GO:0008152 metabolic process,-2.3,8.4,4.4,30286,108,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.49,Kansl1l
KEGG Pathway,24,hsa04066,HIF-1 signaling pathway,,-2.3,8.4,4.4,30286,108,100,3,3,1.7,226|285|2597,ALDOA|ANGPT2|GAPDH,-0.49,Kansl1l
GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0048518 positive regulation of biological process,-2.2,5.6,3.9,30286,215,100,4,4,2,3357|3358|3624|4282,HTR2B|HTR2C|INHBA|MIF,-0.48,Kansl1l
Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-2.2,5.6,3.9,30286,215,100,4,4,2,1350|4697|6500|7314,COX7C|NDUFA4|SKP1|UBB,-0.48,Kansl1l
Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-2.2,5.6,3.9,30286,215,100,4,4,2,3183|3190|5094|59286,HNRNPC|HNRNPK|PCBP2|UBL5,-0.48,Kansl1l
GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-2.2,3.7,3.5,30286,489,100,6,6,2.4,801|805|808|4067|4697|23204,CALM1|CALM2|CALM3|LYN|NDUFA4|ARL6IP1,-0.48,Kansl1l
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,3.7,3.5,30286,489,100,6,6,2.4,2045|4747|7314|8633|23767|57408,EPHA7|NEFL|UBB|UNC5C|FLRT3|LRTM1,-0.48,Kansl1l
Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-2.2,8.3,4.4,30286,110,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.48,Kansl1l
GO Biological Processes,19,GO:0034101,erythrocyte homeostasis,19_GO:0042592 homeostatic process,-2.2,8.3,4.4,30286,110,100,3,3,1.7,212|3624|4067,ALAS2|INHBA|LYN,-0.48,Kansl1l
GO Biological Processes,19,GO:0006338,chromatin remodeling,19_GO:0009987 cellular process,-2.2,3.2,3.3,30286,653,100,7,7,2.6,3006|3021|3183|4674|6500|23270|124512,H1-2|H3-3B|HNRNPC|NAP1L2|SKP1|TSPYL4|METTL23,-0.47,Kansl1l
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,3.7,3.5,30286,494,100,6,6,2.4,2045|4747|7314|8633|23767|57408,EPHA7|NEFL|UBB|UNC5C|FLRT3|LRTM1,-0.47,Kansl1l
GO Biological Processes,19,GO:0034765,regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.2,4.3,3.6,30286,349,100,5,5,2.2,801|805|808|4067|4697,CALM1|CALM2|CALM3|LYN|NDUFA4,-0.46,Kansl1l
Reactome Gene Sets,6,R-HSA-611105,Respiratory electron transport,,-2.2,8.1,4.3,30286,112,100,3,3,1.7,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.46,Kansl1l
GO Biological Processes,19,GO:0046660,female sex differentiation,19_GO:0022414 reproductive process,-2.2,8.1,4.3,30286,112,100,3,3,1.7,1602|3624|7314,DACH1|INHBA|UBB,-0.46,Kansl1l
GO Biological Processes,19,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,19_GO:0051179 localization,-2.2,5.5,3.8,30286,221,100,4,4,2,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-0.45,Kansl1l
KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-2.2,5.4,3.8,30286,223,100,4,4,2,52|1350|4697|4718,ACP1|COX7C|NDUFA4|NDUFC2,-0.44,Kansl1l
GO Biological Processes,19,GO:2000278,regulation of DNA biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.9,4.3,30286,115,100,3,3,1.7,1602|3183|3326,DACH1|HNRNPC|HSP90AB1,-0.43,Kansl1l
KEGG Pathway,24,hsa01200,Carbon metabolism,,-2.2,7.9,4.3,30286,115,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.43,Kansl1l
GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0032502 developmental process,-2.2,5.4,3.8,30286,225,100,4,4,2,2045|8633|23767|57408,EPHA7|UNC5C|FLRT3|LRTM1,-0.43,Kansl1l
GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0032502 developmental process,-2.2,5.4,3.8,30286,225,100,4,4,2,2045|8633|23767|57408,EPHA7|UNC5C|FLRT3|LRTM1,-0.43,Kansl1l
GO Biological Processes,19,GO:2001257,regulation of cation channel activity,19_GO:0051179 localization,-2.2,7.8,4.2,30286,116,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.43,Kansl1l
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-2.2,7.8,4.2,30286,116,100,3,3,1.7,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.43,Kansl1l
GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0008152 metabolic process,-2.2,7.8,4.2,30286,117,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.42,Kansl1l
GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0008152 metabolic process,-2.2,7.8,4.2,30286,117,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.42,Kansl1l
GO Biological Processes,19,GO:0051928,positive regulation of calcium ion transport,19_GO:0051179 localization,-2.2,7.8,4.2,30286,117,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.42,Kansl1l
GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.8,4.2,30286,117,100,3,3,1.7,4282|27306|401494,MIF|HPGDS|HACD4,-0.42,Kansl1l
GO Biological Processes,19,GO:1903050,regulation of proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-2.2,5.3,3.8,30286,228,100,4,4,2,3326|6613|7314|55743,HSP90AB1|SUMO2|UBB|CHFR,-0.42,Kansl1l
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-2.1,5.3,3.8,30286,229,100,4,4,2,285|4067|4282|64805,ANGPT2|LYN|MIF|P2RY12,-0.42,Kansl1l
GO Biological Processes,19,GO:0022898,regulation of transmembrane transporter activity,19_GO:0051179 localization,-2.1,5.3,3.8,30286,229,100,4,4,2,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-0.42,Kansl1l
GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.1,5.3,3.7,30286,230,100,4,4,2,1602|3624|7314|122042,DACH1|INHBA|UBB|RXFP2,-0.41,Kansl1l
KEGG Pathway,24,hsa05014,Amyotrophic lateral sclerosis,,-2.1,4.2,3.5,30286,364,100,5,5,2.2,1350|4697|4718|4747|400916,COX7C|NDUFA4|NDUFC2|NEFL|CHCHD10,-0.41,Kansl1l
KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-2.1,7.6,4.2,30286,119,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.41,Kansl1l
Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-2.1,5.2,3.7,30286,231,100,4,4,2,1794|6500|7314|54457,DOCK2|SKP1|UBB|TAF7L,-0.41,Kansl1l
GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-2.1,4.1,3.5,30286,366,100,5,5,2.2,2045|4747|8633|23767|57408,EPHA7|NEFL|UNC5C|FLRT3|LRTM1,-0.4,Kansl1l
Reactome Gene Sets,6,R-HSA-69239,Synthesis of DNA,,-2.1,7.6,4.2,30286,120,100,3,3,1.7,5000|6500|7314,ORC4|SKP1|UBB,-0.4,Kansl1l
Reactome Gene Sets,6,R-HSA-8878166,Transcriptional regulation by RUNX2,,-2.1,7.6,4.2,30286,120,100,3,3,1.7,6500|7314|9358,SKP1|UBB|ITGBL1,-0.4,Kansl1l
GO Biological Processes,19,GO:0000902,cell morphogenesis,19_GO:0032502 developmental process,-2.1,3.1,3.2,30286,681,100,7,7,2.6,1006|2045|4747|7314|8633|23767|57408,CDH8|EPHA7|NEFL|UBB|UNC5C|FLRT3|LRTM1,-0.4,Kansl1l
KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-2.1,4.1,3.5,30286,367,100,5,5,2.2,3357|3358|6019|9934|122042,HTR2B|HTR2C|RLN2|P2RY14|RXFP2,-0.4,Kansl1l
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-2.1,3.5,3.3,30286,520,100,6,6,2.4,226|2597|4282|7167|27306|401494,ALDOA|GAPDH|MIF|TPI1|HPGDS|HACD4,-0.39,Kansl1l
Reactome Gene Sets,6,R-HSA-157118,Signaling by NOTCH,,-2.1,5.2,3.7,30286,235,100,4,4,2,3021|6500|7314|7534,H3-3B|SKP1|UBB|YWHAZ,-0.39,Kansl1l
KEGG Pathway,24,hsa04014,Ras signaling pathway,,-2.1,5.1,3.7,30286,236,100,4,4,2,285|801|805|808,ANGPT2|CALM1|CALM2|CALM3,-0.38,Kansl1l
GO Biological Processes,19,GO:0009166,nucleotide catabolic process,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30286,123,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.38,Kansl1l
GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.1,7.3,4.1,30286,124,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.37,Kansl1l
GO Biological Processes,19,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.1,7.3,4,30286,125,100,3,3,1.7,3326|6613|55743,HSP90AB1|SUMO2|CHFR,-0.36,Kansl1l
KEGG Pathway,24,hsa05200,Pathways in cancer,,-2.1,3.4,3.2,30286,531,100,6,6,2.4,801|805|808|3326|6500|29119,CALM1|CALM2|CALM3|HSP90AB1|SKP1|CTNNA3,-0.36,Kansl1l
GO Biological Processes,19,GO:2001056,positive regulation of cysteine-type endopeptidase activity,19_GO:0048518 positive regulation of biological process,-2.1,7.2,4,30286,127,100,3,3,1.7,9447|27429|373509,AIM2|HTRA2|USP50,-0.35,Kansl1l
GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-2.1,5,3.6,30286,244,100,4,4,2,2045|4747|7314|27429,EPHA7|NEFL|UBB|HTRA2,-0.34,Kansl1l
GO Biological Processes,19,GO:0018205,peptidyl-lysine modification,19_GO:0008152 metabolic process,-2.1,7.1,4,30286,128,100,3,3,1.7,4826|6613|124512,NNAT|SUMO2|METTL23,-0.34,Kansl1l
GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-2,4.9,3.6,30286,245,100,4,4,2,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-0.34,Kansl1l
Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-2,7,4,30286,129,100,3,3,1.7,4067|7529|7534,LYN|YWHAB|YWHAZ,-0.33,Kansl1l
GO Biological Processes,19,GO:0051924,regulation of calcium ion transport,19_GO:0051179 localization,-2,4.9,3.5,30286,247,100,4,4,2,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-0.33,Kansl1l
Reactome Gene Sets,6,R-HSA-162909,Host Interactions of HIV factors,,-2,7,3.9,30286,130,100,3,3,1.7,1794|6500|7314,DOCK2|SKP1|UBB,-0.33,Kansl1l
GO Biological Processes,19,GO:0050864,regulation of B cell activation,19_GO:0002376 immune system process,-2,7,3.9,30286,130,100,3,3,1.7,3624|4067|4282,INHBA|LYN|MIF,-0.33,Kansl1l
GO Biological Processes,19,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,19_GO:0048518 positive regulation of biological process,-2,7,3.9,30286,130,100,3,3,1.7,6500|7314|55743,SKP1|UBB|CHFR,-0.33,Kansl1l
GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2,3.4,3.2,30286,542,100,6,6,2.4,801|4067|4747|7314|7534|415117,CALM1|LYN|NEFL|UBB|YWHAZ|STX19,-0.33,Kansl1l
Reactome Gene Sets,6,R-HSA-69206,G1/S Transition,,-2,6.9,3.9,30286,131,100,3,3,1.7,5000|6500|7314,ORC4|SKP1|UBB,-0.32,Kansl1l
GO Biological Processes,19,GO:1901875,positive regulation of post-translational protein modification,19_GO:0048518 positive regulation of biological process,-2,6.9,3.9,30286,131,100,3,3,1.7,6500|7314|55743,SKP1|UBB|CHFR,-0.32,Kansl1l
KEGG Pathway,24,hsa04728,Dopaminergic synapse,,-2,6.9,3.9,30286,132,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.32,Kansl1l
Reactome Gene Sets,6,R-HSA-5576891,Cardiac conduction,,-2,6.9,3.9,30286,132,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.32,Kansl1l
GO Biological Processes,19,GO:1901292,nucleoside phosphate catabolic process,19_GO:0008152 metabolic process,-2,6.9,3.9,30286,132,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.32,Kansl1l
Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-2,3.3,3.1,30286,548,100,6,6,2.4,2045|3326|4067|7314|8633|23767,EPHA7|HSP90AB1|LYN|UBB|UNC5C|FLRT3,-0.31,Kansl1l
GO Biological Processes,19,GO:0043271,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-2,6.8,3.9,30286,133,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.31,Kansl1l
